,location_code,location_region_code,postcode,geocode,th_province,en_province,th_district,en_district,th_subdistrict,en_subdistrict,latitude,longitude
155,103800164,104900005 ,10110,10110,กรุงเทพมหานคร,Bangkok,เขตคลองเตย,Khlong Toei,แขวงคลองตัน,Khlong Tan,13.722876000000001,100.57073000000001
156,103800165,104900005 ,10110,10110,กรุงเทพมหานคร,Bangkok,เขตคลองเตย,Khlong Toei,แขวงพระโขนง,Phra Khanong,13.709855,100.58752
157,103800189,104900005 ,10110,10110,กรุงเทพมหานคร,Bangkok,เขตวัฒนา,Vadhana,แขวงคลองเตยเหนือ,Khlong Toei Nuea,13.742932999999999,100.560936
158,103800190,104900005 ,10110,10110,กรุงเทพมหานคร,Bangkok,เขตวัฒนา,Vadhana,แขวงคลองตันเหนือ,Khlong Tan Nuea,13.734511999999999,100.5852
159,103800191,104900005 ,10110,10110,กรุงเทพมหานคร,Bangkok,เขตวัฒนา,Vadhana,แขวงพระโขนงเหนือ,Phra Khanong Nuea,13.719133,100.5963
160,103800177,104900005 ,10210,10210,กรุงเทพมหานคร,Bangkok,เขตดอนเมือง,Don Mueang,แขวงสีกัน,Si Kan,13.939314999999999,100.58704
161,103800178,104900005 ,10210,10210,กรุงเทพมหานคร,Bangkok,เขตดอนเมือง,Don Mueang,แขวงดอนเมือง,Don Mueang,13.916998000000001,100.57961999999999
162,103800179,104900005 ,10210,10210,กรุงเทพมหานคร,Bangkok,เขตดอนเมือง,Don Mueang,แขวงสนามบิน,Sanam Bin,13.920248,100.60913000000001
163,103800198,104900005 ,10210,10210,กรุงเทพมหานคร,Bangkok,เขตหลักสี่,Lak Si,แขวงทุ่งสองห้อง,Thung Song Hong,13.882782,100.56379
164,103800199,104900005 ,10210,10210,กรุงเทพมหานคร,Bangkok,เขตหลักสี่,Lak Si,แขวงตลาดบางเขน,Talat Bang Khen,13.871476000000001,100.58004
165,103800186,104900005 ,10230,10230,กรุงเทพมหานคร,Bangkok,เขตลาดพร้าว,Lat Phrao,แขวงลาดพร้าว,Lat Phrao,13.818173999999999,100.60862
166,103800187,104900005 ,10230,10230,กรุงเทพมหานคร,Bangkok,เขตลาดพร้าว,Lat Phrao,แขวงจรเข้บัว,Chorakhe Bua,13.839220999999998,100.60805
167,103800205,104900005 ,10230,10230,กรุงเทพมหานคร,Bangkok,เขตคันนายาว,Khan Na Yao,แขวงคันนายาว,Khan Na Yao,13.817867999999999,100.6865
168,103800206,104900005 ,10230,10230,กรุงเทพมหานคร,Bangkok,เขตคันนายาว,Khan Na Yao,แขวงรามอินทรา,Ram Inthra,13.824641,100.668144
169,103800233,104900001 ,10270,10270,สมุทรปราการ,Samut Prakan,อำเภอเมืองสมุทรปราการ,Mueang Samut Prakan,ตำบลปากน้ำ,Pak Nam,13.594388,100.59733
170,103800234,104900001 ,10270,10270,สมุทรปราการ,Samut Prakan,อำเภอเมืองสมุทรปราการ,Mueang Samut Prakan,ตำบลสำโรงเหนือ,Samrong Nuea,13.646332999999998,100.61719000000001
171,103800235,104900001 ,10270,10270,สมุทรปราการ,Samut Prakan,อำเภอเมืองสมุทรปราการ,Mueang Samut Prakan,ตำบลบางเมือง,Bang Mueang,13.607802,100.621925
172,103800239,104900001 ,10270,10270,สมุทรปราการ,Samut Prakan,อำเภอเมืองสมุทรปราการ,Mueang Samut Prakan,ตำบลบางโปรง,Bang Prong,13.622714000000002,100.56538
173,103800241,104900001 ,10270,10270,สมุทรปราการ,Samut Prakan,อำเภอเมืองสมุทรปราการ,Mueang Samut Prakan,ตำบลบางด้วน,Bang Duan,13.619568,100.58051
174,103800242,104900001 ,10270,10270,สมุทรปราการ,Samut Prakan,อำเภอเมืองสมุทรปราการ,Mueang Samut Prakan,ตำบลบางเมืองใหม่,Bang Mueang Mai,13.623639,100.60269
175,103800243,104900001 ,10270,10270,สมุทรปราการ,Samut Prakan,อำเภอเมืองสมุทรปราการ,Mueang Samut Prakan,ตำบลเทพารักษ์,Thepharak,13.625531,100.628654
176,103800236,104900001 ,10280,10280,สมุทรปราการ,Samut Prakan,อำเภอเมืองสมุทรปราการ,Mueang Samut Prakan,ตำบลท้ายบ้าน,Thai Ban,13.557785999999998,100.59711999999999
177,103800237,104900001 ,10280,10280,สมุทรปราการ,Samut Prakan,อำเภอเมืองสมุทรปราการ,Mueang Samut Prakan,ตำบลบางปูใหม่,Bang Pu Mai,13.526454999999999,100.66575
178,103800238,104900001 ,10280,10280,สมุทรปราการ,Samut Prakan,อำเภอเมืองสมุทรปราการ,Mueang Samut Prakan,ตำบลแพรกษา,Phraeksa,13.566459,100.64986400000001
179,103800240,104900001 ,10280,10280,สมุทรปราการ,Samut Prakan,อำเภอเมืองสมุทรปราการ,Mueang Samut Prakan,ตำบลบางปู,Bang Pu,13.5063505,100.75259399999999
180,103800244,104900001 ,10280,10280,สมุทรปราการ,Samut Prakan,อำเภอเมืองสมุทรปราการ,Mueang Samut Prakan,ตำบลท้ายบ้านใหม่,Thai Ban Mai,13.571869,100.61757
181,103800245,104900001 ,10280,10280,สมุทรปราการ,Samut Prakan,อำเภอเมืองสมุทรปราการ,Mueang Samut Prakan,ตำบลแพรกษาใหม่,Phraeksa Mai,13.572014999999999,100.67749
182,103800247,104900001 ,10560,10560,สมุทรปราการ,Samut Prakan,อำเภอบางบ่อ,Bang Bo,ตำบลบางบ่อ,Bang Bo,13.611617,100.861755
183,103800248,104900001 ,10560,10560,สมุทรปราการ,Samut Prakan,อำเภอบางบ่อ,Bang Bo,ตำบลบ้านระกาศ,Ban Rakat,13.594795999999999,100.88665999999999
184,103800249,104900001 ,10560,10560,สมุทรปราการ,Samut Prakan,อำเภอบางบ่อ,Bang Bo,ตำบลบางพลีน้อย,Bang Phli Noi,13.603855,100.90926
185,103800250,104900001 ,10560,10560,สมุทรปราการ,Samut Prakan,อำเภอบางบ่อ,Bang Bo,ตำบลบางเพรียง,Bang Phriang,13.5451,100.80765500000001
186,103800252,104900001 ,10560,10560,สมุทรปราการ,Samut Prakan,อำเภอบางบ่อ,Bang Bo,ตำบลคลองสวน,Khlong Suan,13.658786,100.92384
187,103800253,104900001 ,10560,10560,สมุทรปราการ,Samut Prakan,อำเภอบางบ่อ,Bang Bo,ตำบลเปร็ง,Preng,13.672112,100.88112
188,103800254,104900001 ,10560,10560,สมุทรปราการ,Samut Prakan,อำเภอบางบ่อ,Bang Bo,ตำบลคลองนิยมยาตรา,Khlong Niyom Yattra,13.623835999999999,100.93616999999999
189,103800251,104900001 ,10550,10550,สมุทรปราการ,Samut Prakan,อำเภอบางบ่อ,Bang Bo,ตำบลคลองด่าน,Khlong Dan,13.5119915,100.834724
190,103800256,104900001 ,10540,10540,สมุทรปราการ,Samut Prakan,อำเภอบางพลี,Bang Phli,ตำบลบางพลีใหญ่,Bang Phli Yai,13.615647000000001,100.69844
191,103800257,104900001 ,10540,10540,สมุทรปราการ,Samut Prakan,อำเภอบางพลี,Bang Phli,ตำบลบางแก้ว,Bang Kaeo,13.642064000000001,100.66232
192,103800258,104900001 ,10540,10540,สมุทรปราการ,Samut Prakan,อำเภอบางพลี,Bang Phli,ตำบลบางปลา,Bang Pla,13.556189999999999,100.73831
193,103800259,104900001 ,10540,10540,สมุทรปราการ,Samut Prakan,อำเภอบางพลี,Bang Phli,ตำบลบางโฉลง,Bang Chalong,13.624935999999998,100.75529
194,103800260,104900001 ,10540,10540,สมุทรปราการ,Samut Prakan,อำเภอบางพลี,Bang Phli,ตำบลราชาเทวะ,Racha Thewa,13.679915,100.72679000000001
195,103800261,104900001 ,10540,10540,สมุทรปราการ,Samut Prakan,อำเภอบางพลี,Bang Phli,ตำบลหนองปรือ,Nong Prue,13.680110999999998,100.76105
196,103800263,104900001 ,10130,10130,สมุทรปราการ,Samut Prakan,อำเภอพระประแดง,Phra Pradaeng,ตำบลตลาด,Talat,13.656751000000002,100.5327
197,103800264,104900001 ,10130,10130,สมุทรปราการ,Samut Prakan,อำเภอพระประแดง,Phra Pradaeng,ตำบลบางพึ่ง,Bang Phueng,13.657570000000002,100.5229
198,103800265,104900001 ,10130,10130,สมุทรปราการ,Samut Prakan,อำเภอพระประแดง,Phra Pradaeng,ตำบลบางจาก,Bang Chak,13.614113,100.53527
199,103800266,104900001 ,10130,10130,สมุทรปราการ,Samut Prakan,อำเภอพระประแดง,Phra Pradaeng,ตำบลบางครุ,Bang Khru,13.630416,100.52637
200,103800267,104900001 ,10130,10130,สมุทรปราการ,Samut Prakan,อำเภอพระประแดง,Phra Pradaeng,ตำบลบางหญ้าแพรก,Bang Ya Phraek,13.645434,100.54624
201,103800268,104900001 ,10130,10130,สมุทรปราการ,Samut Prakan,อำเภอพระประแดง,Phra Pradaeng,ตำบลบางหัวเสือ,Bang Hua Suea,13.629748999999999,100.55467
202,103800269,104900001 ,10130,10130,สมุทรปราการ,Samut Prakan,อำเภอพระประแดง,Phra Pradaeng,ตำบลสำโรงใต้,Samrong Tai,13.640597,100.575806
203,103800270,104900001 ,10130,10130,สมุทรปราการ,Samut Prakan,อำเภอพระประแดง,Phra Pradaeng,ตำบลบางยอ,Bang Yo,13.67867,100.55816
204,103800271,104900001 ,10130,10130,สมุทรปราการ,Samut Prakan,อำเภอพระประแดง,Phra Pradaeng,ตำบลบางกะเจ้า,Bang Kachao,13.696642,100.56095
205,103800272,104900001 ,10130,10130,สมุทรปราการ,Samut Prakan,อำเภอพระประแดง,Phra Pradaeng,ตำบลบางน้ำผึ้ง,Bang Nam Phueng,13.679148000000001,100.578476
206,103800273,104900001 ,10130,10130,สมุทรปราการ,Samut Prakan,อำเภอพระประแดง,Phra Pradaeng,ตำบลบางกระสอบ,Bang Krasop,13.66508,100.565475
207,103800274,104900001 ,10130,10130,สมุทรปราการ,Samut Prakan,อำเภอพระประแดง,Phra Pradaeng,ตำบลบางกอบัว,Bang Ko Bua,13.692442999999999,100.575424
208,103800275,104900001 ,10130,10130,สมุทรปราการ,Samut Prakan,อำเภอพระประแดง,Phra Pradaeng,ตำบลทรงคนอง,Song Khanong,13.665018,100.54466
209,103800276,104900001 ,10130,10130,สมุทรปราการ,Samut Prakan,อำเภอพระประแดง,Phra Pradaeng,ตำบลสำโรง,Samrong,13.659017,100.583275
210,103800277,104900001 ,10130,10130,สมุทรปราการ,Samut Prakan,อำเภอพระประแดง,Phra Pradaeng,ตำบลสำโรงกลาง,Samrong Klang,13.651198,100.57328000000001
211,103800279,104900001 ,10290,10290,สมุทรปราการ,Samut Prakan,อำเภอพระสมุทรเจดีย์,Phra Samut Chedi,ตำบลนาเกลือ,Na Kluea,13.532875,100.49531999999999
212,103800280,104900001 ,10290,10290,สมุทรปราการ,Samut Prakan,อำเภอพระสมุทรเจดีย์,Phra Samut Chedi,ตำบลบ้านคลองสวน,Ban Khlong Suan,13.571164999999999,100.4753
213,103800281,104900001 ,10290,10290,สมุทรปราการ,Samut Prakan,อำเภอพระสมุทรเจดีย์,Phra Samut Chedi,ตำบลแหลมฟ้าผ่า,Laem Fa Pha,13.539218,100.55071
214,103800282,104900001 ,10290,10290,สมุทรปราการ,Samut Prakan,อำเภอพระสมุทรเจดีย์,Phra Samut Chedi,ตำบลปากคลองบางปลากด,Pak Khlong Bang Pla Kot,13.603491,100.57016
